2011,4,33925,1,1,1,2,108268
2011,4,13613,1,3,1,2,2447
2011,4,37704,3,3,2,1,16376
2011,4,1863,1,3,2,1,33873
2011,4,5087,1,3,1,1,38659
2011,4,22404,0,1,2,2,68903
2011,4,14683,0,3,2,2,43868
2011,4,1539,1,3,1,1,37849
2011,4,16616,3,1,2,2,9497
2011,4,1228,1,3,2,1,37086
2011,4,601,1,3,1,1,8815
2011,4,2934,0,5,1,2,13219
2011,4,2251,1,3,2,1,37086
2011,4,2217,1,3,2,1,34758
2011,4,7488,1,3,1,1,2177
2011,4,3077,0,3,1,1,3179
2011,4,22028,3,3,2,1,12423
2011,4,2202,0,3,1,1,3687
2011,4,934,0,3,2,1,7542
2011,4,69382,106,3,2,1,33873
2011,4,23246,0,2,1,2,21775
2011,4,26453,0,1,2,1,16160
2011,4,32164,3,3,1,1,15171
2011,4,3086,1,3,1,1,4007
2011,4,14337,2,1,1,2,261922
2011,4,1616,0,1,2,2,5827
2011,4,11381,2,1,1,2,261922
2011,4,2373,1,3,2,1,95202
2011,4,7123,2,1,2,2,846
2011,4,1880,0,5,2,1,14106
2011,4,72773,0,4,2,1,22321
2011,4,1024,1,3,2,2,428
2011,4,29231,4,2,1,2,26213
2011,4,10153,3,1,2,2,5827
2011,4,3226,1,3,2,1,12423
2011,4,2506,0,1,2,1,5415
2011,4,28998,4,2,1,2,26213
2011,4,25212,3,5,1,2,13219
2011,4,26464,2,3,2,1,736641
2011,4,329,0,3,1,1,418
2011,4,7851,1,1,1,2,38061
2011,4,18446,2,3,2,1,8566
2011,4,1867,1,3,1,2,55054
2011,4,305,0,2,1,1,263
2011,4,2316,1,1,1,2,4972
2011,4,10841,3,3,1,1,37849
2011,4,920,1,3,1,1,2242
2011,4,4440,0,3,1,1,38659
2011,4,11970,4,1,2,2,70571
2011,4,634,0,3,2,1,520
2011,4,852,0,5,1,2,6064
2011,4,9579,0,1,1,2,120747
2011,4,5649,1,5,1,2,22147
2011,4,34037,4,2,1,2,26213
2011,4,1144,2,1,2,1,4290
2011,4,7309,1,3,1,1,17090
2011,4,1551,2,1,2,1,570
2011,4,311,1,1,1,1,3755
2011,4,1427,1,3,2,1,215
2011,4,787,1,3,1,2,55054
2011,4,1539,0,2,1,2,1881
2011,4,7142,1,5,1,2,22147
2011,4,8448,0,3,1,1,25918
2011,5,26453,1,1,2,1,16160
2011,5,22404,1,1,2,2,68903
2011,5,17124,0,3,2,2,55107
2011,5,29000,0,1,2,2,4426
2011,5,31433,1,1,2,2,4923
2011,5,16630,9,6,1,1,154723
2011,5,43028,1,1,1,2,261922
2011,5,10617,132,3,1,1,15245
2011,5,24896,2,3,1,1,37849
2011,5,5969,0,3,2,1,33873
2011,5,9944,1,1,2,2,15839
2011,5,9410,1,1,2,2,7235
2011,5,24086,2,1,2,2,53837
2011,5,120589,0,3,1,2,128649
2011,5,66785,76,3,2,1,3232
2011,5,86318,148,3,1,1,35937
2011,5,4451,0,3,1,2,15516
2011,5,18638,0,3,2,1,7502
2011,5,18711,2,5,1,2,22147
2011,5,13374,2,1,2,2,13206
2011,5,13113,2,1,2,2,15839
2011,5,31641,1,1,1,2,261922
2011,5,13040,1,3,2,1,3282
2011,5,3471,1,5,1,2,22147
2011,5,3222,0,1,2,2,21091
2011,5,47123,2,3,1,1,92944
2011,5,9500,0,3,2,1,34758
2011,5,10793,2,3,2,1,9949
2011,5,11855,2,1,1,2,4092
2011,5,9233,0,1,2,2,846
2011,5,3420,2,2,3,2,2210
2011,5,3544,0,3,2,1,5454
2011,5,2980,0,3,1,1,35937
2011,5,5423,2,1,1,1,11725
2011,5,62624,0,1,1,2,128649
2011,5,67165,2,3,1,1,35405
2011,5,7319,1,2,1,1,87799
2011,5,4079,0,1,1,1,3020
2011,5,20514,75,4,2,1,33873
2011,5,29252,2,3,2,1,7592
2011,5,24990,0,3,1,1,35937
2011,5,5052,1,1,1,1,110512
2011,5,3536,0,5,2,1,37086
2011,5,40906,1,1,2,2,139149
2011,5,1877,0,5,1,1,15245
2011,5,4440,1,3,1,1,38659
2011,5,40545,3,1,1,2,261922
2011,5,7865,0,3,1,1,15245
2011,5,23246,1,2,1,2,21775
2011,5,10255,0,3,1,1,37849
2011,5,1616,1,1,2,2,5827
2011,5,16925,3,3,1,1,3687
2011,5,52131,3,1,1,2,261922
2011,5,13613,2,3,1,2,2447
2011,5,1601,0,3,1,1,114273
2011,5,104094,3,3,2,1,736641
2011,5,4714,0,1,2,1,5181
2011,5,1280,1,3,1,1,1644
2011,5,13356,1,1,1,2,5142
2011,5,1714,2,3,1,1,17341
2011,5,874,0,5,1,2,16936
2011,5,1033,0,1,1,2,4142
2011,5,2202,1,3,1,1,3687
2011,5,22364,0,1,1,2,108268
2011,5,524,0,3,2,1,3232
2011,5,16418,4,1,2,1,4644
2011,5,602,0,3,2,1,12423
2011,5,4742,2,5,1,1,17989
2011,5,134781,5,1,2,1,736641
2011,5,548,1,3,2,2,15122
2011,5,20003,4,2,1,2,2364
2011,5,14683,1,3,2,2,43868
2011,5,24601,3,1,1,2,261922
2011,5,686,1,7,2,1,14106
2011,5,1973,0,5,1,2,16936
2011,5,9621,0,5,1,2,28195
2011,5,1900,0,3,1,1,3998
2011,5,63991,64,3,1,1,35937
2011,5,1637,2,3,2,1,34758
2011,5,1971,0,4,2,1,3232
2011,5,1629,2,5,1,1,17989
2011,5,4850,0,2,1,2,10075
2011,5,4011,0,3,2,1,33873
2011,5,103142,77,3,2,1,37086
2011,5,332,0,3,2,2,4846
2011,5,486,0,1,2,2,1833
2011,5,1727,0,3,1,1,17220
2011,5,2506,1,1,2,1,5415
2011,5,744,0,3,1,1,418
2011,5,802,0,1,1,2,11063
2011,5,1203,0,3,1,1,4827
2011,5,967,2,3,1,1,8815
2011,5,3420,2,3,1,1,27691
2011,5,36079,1,3,2,1,20990
2011,5,1863,2,3,2,1,33873
2011,5,1939,2,3,2,1,33873
2011,5,2530,0,3,2,1,37086
2011,5,33925,2,1,1,2,108268
2011,5,2934,1,5,1,2,13219
2011,5,8854,3,1,2,1,996
2011,6,26453,2,1,2,1,16160
2011,6,120589,1,3,1,2,128649
2011,6,17124,1,3,2,2,55107
2011,6,62624,1,1,1,2,128649
2011,6,43483,0,3,1,2,48319
2011,6,9621,1,5,1,2,28195
2011,6,29000,1,1,2,2,4426
2011,6,24990,1,3,1,1,35937
2011,6,26453,2,1,2,1,16160
2011,6,9045,1,3,2,1,4453
2011,6,9500,1,3,2,1,34758
2011,6,10255,1,3,1,1,37849
2011,6,9233,1,1,2,2,846
2011,6,15606,0,1,2,2,14961
2011,6,22404,2,1,2,2,68903
2011,6,31433,2,1,2,2,4923
2011,6,16630,10,6,1,1,154723
2011,6,33565,0,1,2,2,68903
2011,6,18638,1,3,2,1,7502
2011,6,24896,3,3,1,1,37849
2011,6,7865,1,3,1,1,15245
2011,6,5969,1,3,2,1,33873
2011,6,8951,0,3,1,1,3668
2011,6,2482,1,3,1,1,37849
2011,6,43028,2,1,1,2,261922
2011,6,121591,0,3,1,1,37849
2011,6,24086,3,1,2,2,53837
2011,6,14110,0,1,1,2,22241
2011,6,4451,1,3,1,2,15516
2011,6,4225,1,1,1,1,5065
2011,6,10617,133,3,1,1,15245
2011,6,9944,2,1,2,2,15839
2011,6,4079,1,1,1,1,3020
2011,6,86318,149,3,1,1,35937
2011,6,1437,1,3,2,2,15122
2011,6,9410,2,1,2,2,7235
2011,6,10216,0,6,1,2,20816
2011,6,13113,3,1,2,2,15839
2011,6,1846,1,3,1,1,2344
2011,6,17066,0,3,1,1,19669
2011,6,874,0,1,1,1,2983
2011,6,1282,0,4,1,1,37849
2011,6,2724,1,3,2,1,33873
2011,6,13040,2,3,2,1,3282
2011,6,1071,1,5,1,2,16936
2011,6,66785,77,3,2,1,3232
2011,6,2537,1,3,2,1,3394
2011,6,4011,1,3,2,1,33873
2011,6,1973,1,5,1,2,16936
2011,6,58382,0,3,2,1,736641
2011,6,1897,0,4,2,1,3232
2011,6,2926,0,3,2,1,33873
2011,6,13374,3,1,2,2,13206
2011,6,3478,1,1,1,2,6699
2011,6,2300,0,4,2,1,33873
2011,6,18711,3,5,1,2,22147
2011,6,30199,0,1,2,2,55107
2011,6,1971,1,4,2,1,3232
2011,6,31641,2,1,1,2,261922
2011,6,2980,1,3,1,1,35937
2011,6,40906,2,1,2,2,139149
2011,6,3101,1,3,2,1,3232
2011,6,864,0,3,2,1,4453
2011,6,804,1,3,1,1,2983
2011,6,16898,0,3,3,2,5005
2011,6,11855,3,1,1,2,4092
2011,6,1601,1,3,1,1,114273
2011,6,3371,0,3,2,1,7542
2011,6,4714,1,1,2,1,5181
2011,6,3420,3,2,3,2,2210
2011,6,73689,4,6,1,1,154723
2011,6,1412,1,3,1,1,3668
2011,6,666,1,7,2,1,14106
2011,6,1714,0,3,3,2,5005
2011,6,2699,0,3,2,1,37086
2011,6,47123,3,3,1,1,92944
2011,6,3222,1,1,2,2,21091
2011,6,1021,0,3,2,1,4453
2011,6,1861,0,3,2,1,2469
2011,6,3471,2,5,1,2,22147
2011,6,1138,1,3,2,2,3555
2011,6,40545,4,1,1,2,261922
2011,6,1588,0,3,2,1,3394
2011,6,787,0,3,1,1,37849
2011,6,20219,0,3,1,2,48319
2011,6,4568,0,3,1,2,48319
2011,6,602,1,3,2,1,12423
2011,6,10793,3,3,2,1,9949
2011,6,5423,3,1,1,1,11725
2011,6,379,0,3,2,1,3232
2011,6,4106,0,3,1,1,21246
2011,6,486,1,1,2,2,1833
2011,6,5036,0,3,1,2,48319
2011,6,565,0,3,1,1,38659
2011,6,29252,3,3,2,1,7592
2011,6,134781,6,1,2,1,736641
2011,6,3544,1,3,2,1,5454
2011,6,601,0,4,2,2,692
2011,6,67165,3,3,1,1,35405
2011,6,898,0,3,1,1,4007
2011,7,24392,0,1,1,2,1915
2011,7,30204,1,1,2,2,55107
2011,7,17976,0,1,1,2,1883
2011,7,14111,1,1,1,2,22241
2011,7,37604,1,1,2,2,20747
2011,7,33575,1,1,2,2,68903
2011,7,17030,0,3,3,2,237
2011,7,25855,1,1,2,2,9497
2011,7,8313,0,3,1,2,259
2011,7,43489,1,3,1,2,48319
2011,7,28909,0,1,2,1,39887
2011,7,11003,0,1,1,2,251
2011,7,10157,0,3,1,2,271
2011,7,120609,2,3,1,2,128649
2011,7,25099,1,1,1,2,2364
2011,7,66661,0,3,1,2,1883
2011,7,4291,0,5,1,2,460
2011,7,121595,1,3,1,1,37849
2011,7,15606,1,1,2,2,14961
2011,7,62637,2,1,1,2,128649
2011,7,58384,1,3,2,1,736641
2011,7,20429,0,1,2,2,21091
2011,7,16899,1,3,3,2,5005
2011,7,17127,2,3,2,2,55107
2011,7,10215,1,6,1,2,20816
2011,7,6826,1,5,1,1,21246
2011,7,73699,5,6,1,1,154723
2011,7,6711,1,1,2,2,7235
2011,7,14359,1,3,2,1,39887
2011,7,9621,2,5,1,2,28195
2011,7,10170,0,1,2,2,53837
2011,7,29003,2,1,2,2,4426
2011,7,16923,0,3,2,1,16376
2011,7,26456,3,1,2,1,16160
2011,7,3654,1,3,1,1,2054
2011,7,10560,0,1,2,2,55107
2011,7,8952,1,3,1,1,3668
2011,7,1429,0,3,1,1,3886
2011,7,9235,2,1,2,2,846
2011,7,5723,0,3,1,1,356
2011,7,8032,0,1,1,2,5207
2011,7,24990,2,3,1,1,35937
2011,7,4469,0,3,1,1,38659
2011,7,5957,0,3,1,2,5753
2011,7,4137,0,1,2,2,295
2011,7,22406,3,1,2,2,68903
2011,7,16633,11,6,1,1,154723
2011,7,10254,2,3,1,1,37849
2011,7,2926,1,3,2,1,33873
2011,7,4323,0,1,2,2,382
2011,7,9500,2,3,2,1,34758
2011,7,24897,4,3,1,1,37849
2011,7,31432,3,1,2,2,4923
2011,7,6625,0,3,2,1,33873
2011,7,1786,1,3,2,1,15268
2011,7,1682,0,5,1,2,16936
2011,7,18641,2,3,2,1,7502
2011,7,3871,0,1,2,2,505
2011,7,1486,0,3,2,1,44746
2011,7,2425,0,3,2,1,7700
2011,7,3014,0,3,2,1,7542
2011,7,4105,1,3,1,1,21246
2011,7,1897,1,4,2,1,3232
2011,7,928,0,4,2,1,33873
2011,7,6301,0,1,1,1,35847
2011,7,9045,2,3,2,1,4453
2011,7,2648,0,3,2,1,7542
2011,7,3371,1,3,2,1,7542
2011,7,5967,2,3,2,1,33873
2011,7,2287,0,3,1,1,37849
2011,7,24093,4,1,2,2,53837
2011,7,46561,0,1,2,2,55107
2011,7,1282,1,4,1,1,37849
2011,7,20219,1,3,1,2,48319
2011,7,874,1,1,1,1,2983
2011,7,51222,0,1,1,2,108268
2011,7,43030,3,1,1,2,261922
2011,7,7864,2,3,1,1,15245
2011,7,1474,0,5,2,1,33873
2011,7,935,1,3,1,1,201
2011,7,577,0,1,1,1,37849
2011,7,4451,2,3,1,2,15516
2011,7,1210,0,3,1,1,1434
2011,7,10618,134,3,1,1,15245
2011,7,1021,1,3,2,1,4453
2011,7,9945,3,1,2,2,15839
2011,7,2032,0,5,1,2,16936
2011,7,1907,0,1,1,2,1883
2011,7,4544,0,2,1,2,48471
2011,7,2044,0,1,1,2,4972
2011,7,86331,150,3,1,1,35937
2011,7,661,0,3,2,1,2153
2011,7,731,1,1,1,2,8924
2011,7,919,0,3,1,1,1712
2011,7,2482,2,3,1,1,37849
2011,7,1097,0,1,3,2,237
2011,7,787,1,3,1,1,37849
2011,7,290,0,3,2,1,7542
2011,7,4225,2,1,1,1,5065
2011,7,4079,2,1,1,1,3020
2011,8,24392,1,1,1,2,1915
2011,8,20429,1,1,2,2,21091
2011,8,10560,1,1,2,2,55107
2011,8,24392,1,1,1,2,1915
2011,8,31902,0,1,2,2,70571
2011,8,14962,0,1,1,2,66047
2011,8,37604,2,1,2,2,20747
2011,8,30204,2,1,2,2,55107
2011,8,59149,0,3,1,2,48471
2011,8,4544,1,2,1,2,48471
2011,8,28909,1,1,2,1,39887
2011,8,14111,2,1,1,2,22241
2011,8,17976,1,1,1,2,1883
2011,8,33575,2,1,2,2,68903
2011,8,5957,1,3,1,2,5753
2011,8,4323,1,1,2,2,382
2011,8,12739,1,5,1,2,460
2011,8,6625,1,3,2,1,33873
2011,8,51222,1,1,1,2,108268
2011,8,8032,1,1,1,2,5207
2011,8,25099,2,1,1,2,2364
2011,8,3014,1,3,2,1,7542
2011,8,25855,2,1,2,2,9497
2011,8,43489,2,3,1,2,48319
2011,8,3930,1,3,1,1,12094
2011,8,66661,1,3,1,2,1883
2011,8,17030,1,3,3,2,237
2011,8,27692,0,6,1,1,154723
2011,8,10170,1,1,2,2,53837
2011,8,120609,3,3,1,2,128649
2011,8,2460,0,1,2,2,5827
2011,8,15305,1,1,1,2,19077
2011,8,8313,1,3,1,2,259
2011,8,3871,1,1,2,2,505
2011,8,11003,1,1,1,2,251
2011,8,16899,2,3,3,2,5005
2011,8,73699,6,6,1,1,154723
2011,8,58384,2,3,2,1,736641
2011,8,62637,3,1,1,2,128649
2011,8,13335,0,3,1,1,37849
2011,8,121595,2,3,1,1,37849
2011,8,2069,0,1,1,1,16578
2011,8,2914,0,3,1,2,48319
2011,8,4137,1,1,2,2,295
2011,8,1460,1,5,3,2,35545
2011,8,7731,0,3,2,2,14961
